 Date, Latitude, Longitude, Zonal_Winds, Meridional_Winds, Humidity, Air_Temp, Sea_Surface_Temp
970111,-0.02,-170.03,-5.5,-1.6,74.8,27.21,27.77
970111,-0.01,-179.9,-4,0.2,72.7,27.79,28.82
970111,1.97,-125.09,-6.7,1.5,80.2,23.19,23.62
970111,1.99,-154.98,-6.4,-0.8,81.8,25.64,26.41
970111,2.02,156.02,2.3,-2.5,82.5,28.51,29.85
970111,2,164.98,-1.3,1,76.3,27.25,30.03
970111,1.99,-169.94,-6.6,0.2,83.1,28.18,27.85
970111,2.01,-179.81,-3.5,2,75.6,28.57,28.91
970111,2,-95.04,0.9,5.6,87.2,23.62,25.41
970111,-2.03,-139.95,-6.2,-4.7,75.5,24.73,25.01
970111,-1.98,-155.01,-5.4,-3.9,79.7,26.32,26.91
970111,-2,156,3.8,-1,79.7,28.09,29.8
970111,-1.93,164.34,-0.2,-2.5,79.9,28.53,30.07
970111,-2.16,-170.03,-3.7,-2.7,82.9,27.46,28.05
970111,-2.01,-179.98,-3,-2.6,70,28.04,28.99
970111,-1.98,-95.02,-0.7,3.5,90,22.84,23.01
970111,4.91,-139.83,-4.9,1.8,78,25.98,26.05
970111,5,-154.94,-6.5,-3.1,84.6,26.3,27.18
970111,5,156.08,-1.5,-2.8,80,28.32,29.99
970111,5.05,164.99,-3.8,-5,75.7,28.59,29.78
970111,5.09,-94.9,2.2,0.1,87.2,26.13,27.27
970111,-4.98,-110.01,-5.6,3,77.9,23.44,24.33
970111,-4.99,-139.9,-4.8,-4.7,77.6,25.77,25.84
970111,-4.97,-154.98,-2.7,-6.6,77,27.08,27.97
970111,-5.01,156.02,1.5,-1.2,79.2,28.44,29.98
970111,-4.98,-169.99,-0.3,-3.4,71.3,27.68,29.11
970111,-5.02,-179.9,0.6,-4.6,73.8,28.12,29.09
970111,-5.01,-95.08,-2.3,1,73.6,23,23.79
970111,8.03,-125.01,-3.2,2.9,84.2,24.65,26.57
970111,7.96,-154.99,-7.5,-3.3,78.3,27.45,27.97
970111,8.02,-170.04,-7.6,-3.4,75.1,28.25,28.75
970111,8,-179.82,-5.4,-4.7,89.8,26.83,28.9
970111,-8.06,-109.92,-6.2,3,75.9,24.79,24.63
970111,-7.97,-125.02,-8.2,-2,79.8,25.52,26.01
970111,-8.28,-154.97,4.8,-3.9,77.1,27.44,28.68
970111,-8.02,-170.02,3.3,-4.1,70.2,28.44,29.5
970111,-8.03,-95.09,-2.7,0,75.6,23.06,23.97
970111,9,-140.28,-7.1,-4.8,87.8,25.54,26.71
970112,0.08,-110.02,-3.4,3,83.2,22.34,22.84
970112,0,-140.03,-8,-2.3,75.3,24.56,25.27
970112,0,-155.02,-6.4,-3.2,78.5,25.6,26.22
970112,0,156.15,4.5,-1,78.7,27.16,29.45
970112,0,165,-1.1,-3,77,28.07,29.76
970112,-0.03,-170.02,-4.1,-4.6,79.2,27.21,27.96
970112,0.01,-179.9,-2.9,-1.9,71.9,27.79,28.85
970112,1.97,-125.08,-5.8,1.3,83.3,23.07,23.6
970112,1.99,-154.95,-7.5,-2.5,74.8,25.88,26.36
970112,2.02,156.01,1.1,-3.4,79.6,28.82,29.76
970112,2,164.95,2.2,2.3,77.1,27.68,29.74
970112,1.99,-169.94,-4.9,-5,84.2,28.29,27.88
970112,2.02,-179.8,-3.3,-1,75.2,28.5,29.08
970112,2,-95.04,-1.3,5.3,86,23.89,25.36
970112,-2.02,-139.95,-7.3,-4.7,75.9,24.73,24.98
970112,-1.98,-155.01,-5.6,-3.7,77.7,26.4,26.93
970112,-2,156,4.4,0.4,82,27,29.48
970112,-1.93,164.34,0.9,-3.1,79.5,28.37,29.59
970112,-2.17,-170.03,-2.9,-5.2,83.3,27.58,28.02
970112,-2.01,-179.98,-1.9,-3.8,70,28.08,29.19
970112,-1.98,-95.02,-2.5,3.1,92.3,22.96,22.91
970112,4.91,-139.84,-4.9,0.6,87.8,25.11,26.06
970112,5,-154.92,-7.1,-0.5,83,26.42,27.01
970112,4.99,156.07,-4.8,-4.1,74.6,29.1,29.68
970112,5.04,165,-5.8,-5.3,77.4,28.55,29.58
970112,5.09,-94.89,-2.6,0.2,83.9,26.13,27.31
970112,-4.97,-110.01,-6.6,1,76.7,23.4,24.36
970112,-4.99,-139.9,-6.7,-4,75.6,25.85,25.85
970112,-4.97,-154.98,-2.1,-5.1,76.6,27.2,28.04
970112,-5,156.02,4.4,-1.2,83.4,27.48,29.55
970112,-4.98,-169.99,0.2,-6.4,75.3,28.12,28.96
970112,-5.04,-179.88,2.8,-5.4,76.3,28.4,29.19
970112,-5.01,-95.08,-3.4,2.8,78.2,23.32,23.64
970112,8.03,-125.01,0.6,3.5,85.1,24.05,26.53
970112,7.95,-154.99,-6.9,-1.4,81.2,27.25,28.13
970112,8.01,-170.04,-6.5,-3.1,74.3,28.32,28.67
970112,7.99,-179.82,-5.2,-5.9,85.8,27.48,28.76
970112,-8.28,-154.97,2.9,-5.4,77.1,27.64,28.68
970112,-8.02,-170.03,4.6,-8.1,72.6,28.56,29.21
970112,-8.02,-95.09,-4.2,2.1,80.8,23.41,23.91
970112,9,-140.27,-7.7,-5.1,84.4,25.69,26.71
970113,0.09,-110.02,-2,4.2,85.2,22.62,22.84
970113,0,-140.03,-7.6,-0.6,77.8,24.55,25.34
970113,0,-155.01,-6.8,-2.5,78.5,25.73,26.19
970113,0,156.14,2.8,-0.1,76.6,27.83,29.42
970113,0,165,2.6,3.5,78.2,28.34,29.94
970113,-0.02,-170.03,-5.3,-4.7,79.2,27.45,28.02
970113,0,-179.91,-3.9,-3.3,77.5,28.15,28.88
970113,1.97,-125.08,-6,1,83.7,23.07,23.44
970113,1.99,-154.96,-7.2,-1.7,78.1,25.92,26.33
970113,2.02,156.01,2.3,-0.5,82.9,27.77,29.77
970113,2,164.97,0,2.5,81.3,27.36,29.81
970113,1.98,-169.94,-7,-3.6,84.2,28.41,27.86
970113,2.01,-179.8,-5,-3.3,77.7,28.73,29.09
970113,2,-95.04,-2,4.8,85.1,24.5,25.4
970113,-2.02,-139.94,-6.9,-2.1,78.4,24.8,24.82
970113,-1.97,-155.02,-6.5,-3.5,78.5,26.51,26.94
970113,-2,156,3.1,1,78.9,27.73,29.38
970113,-1.93,164.35,4.6,4.8,81.4,28.33,29.69
970113,-2.01,-179.99,-2.4,-4.5,73.7,28.4,29.32
970113,-1.98,-95.03,-1.6,3.2,93.5,23.43,23.08
970113,4.91,-139.84,-6.4,3.8,84.1,25.82,26.4
970113,5,-154.94,-6.5,-2.7,88.2,26.1,26.89
970113,5,156.07,-2.6,-3.2,78.8,28.01,29.81
970113,5.05,164.99,-5.7,1.9,84.7,27.52,29.56
970113,5.09,-94.89,-1.6,1,85.1,26.06,27.31
970113,-4.97,-110.02,-4.9,1.2,76.7,23.44,24.43
970113,-4.99,-139.9,-7.5,-2.8,75.6,26.21,26.62
970113,-4.98,-154.98,-4.4,-5.5,79.1,27.52,28.2
970113,-5,156.01,-0.3,-0.7,83.4,27.71,29.4
970113,-4.98,-169.99,-1.9,-6.5,78.1,28.23,28.72
970113,-5.02,-179.9,0.4,-6.7,73,28.76,29.16
970113,-5.01,-95.09,-2.7,3.5,83.7,23.4,23.73
970113,8.03,-125.01,-1,5.9,76,25.53,26.41
970113,7.95,-154.98,-7.6,-3.5,79.6,27.69,28.15
970113,8.01,-170.05,-7.9,-3.1,76.6,28.32,28.66
970113,7.99,-179.82,-7.8,-4.2,85.8,28.12,28.8
970113,-8.06,-109.92,-5.5,0.1,79.6,24.59,24.62
970113,-7.97,-125.02,-8.4,0.7,79,25.88,25.98
970113,-8.28,-154.97,-1.1,-5.7,77.8,27.95,28.68
970113,-8.01,-170.02,3.6,-7.1,77.1,28.24,29.19
970113,-8.02,-95.08,-2.4,1.9,81.5,23.49,24.05
970113,9,-140.28,-6.3,-5.3,84,25.46,26.59
970114,0.09,-110.02,-3.5,4.3,86,22.66,22.61
970114,0,-140.03,-8.1,0.7,79.3,24.64,25.1
970114,0,-155.02,-7.8,-1.1,78.9,25.89,26.18
970114,0,156.14,6.6,0.2,77,28.07,29.45
970114,0,165,4.8,0.4,80.9,28.15,29.64
970114,0.01,-179.91,-4,-2.7,75.9,28.31,28.72
970114,1.97,-125.08,-6.5,0.6,80.2,23.11,23.28
970114,1.99,-154.96,-7.8,0.6,78.1,25.88,26.27
970114,2.02,156.01,4.3,-1.2,85.1,27.93,29.7
970114,2.01,164.97,-3.9,2,78.4,27.36,29.63
970114,1.99,-169.93,-6.9,0.5,83.8,28.25,27.85
970114,2.01,-95.05,-1.2,4.6,88.4,24.19,25.56
970114,-2.02,-139.95,-7.2,-1.4,80.4,24.96,24.74
970114,-1.97,-155.01,-7.1,-1.8,80.8,26.71,26.91
970114,-2,156,5.1,-0.5,80.1,28.17,29.47
970114,-1.93,164.34,3.4,2.3,80.2,28.89,29.57
970114,-2.16,-170.03,-6,-4.5,80.3,27.77,27.92
970114,-2.01,-179.99,-3,-4.2,75.4,28.64,29.22
970114,-1.99,-95.02,-1,4.3,93.1,23.55,23.35
970114,4.92,-139.84,-7.6,3.1,78,25.78,26.43
970114,5,-154.93,-7.2,0.5,89.7,25.9,26.73
970114,5,156.07,-3.6,-2,86.5,27.04,29.83
970114,5.04,165,-1.5,1.1,79.4,28.19,29.54
970114,5.09,-94.89,1,1,85.1,26.06,27.29
970114,-4.98,-110.01,-4.7,1.2,77.9,23.87,24.56
970114,-4.99,-139.91,-7.5,-1.1,78,26.36,26.73
970114,-4.98,-154.98,-6.8,-2.8,79.1,27.71,28.42
970114,-5.01,156.02,1.1,-1,76.5,29.14,29.79
970114,-4.98,-169.99,-3.7,-5.2,76.9,28.12,28.7
970114,-5.03,-179.9,1.9,-4.2,79.5,27.77,29.15
970114,-5.01,-95.08,-2.3,3.6,79.9,23.32,23.83
970114,8.03,-125,-3,4.3,72.3,25.73,26.49
970114,7.95,-154.98,-7.9,-2.9,77.5,27.53,28.13
970114,8.02,-170.04,-6.7,-1.6,84.8,27.7,28.71
970114,8,-179.82,-4,-4.3,84.2,28.28,28.75
970114,-8.06,-109.93,-4.9,-0.9,79.6,24.48,24.77
970114,-7.97,-125.02,-7.9,-1,78.6,25.8,25.9
970114,-8.29,-154.97,-2.7,-0.2,84.8,26.3,28.41
970114,-8.02,-170.03,1.7,-5.4,77.3,28.36,29.18
970114,-8.02,-95.09,-3.5,2.6,80.8,23.6,24.09
970114,9,-140.27,-5.4,-3.2,90.9,24.91,26.69
970115,0.09,-110.02,-2.8,4.4,88,22.78,22.95
970115,0,-140.03,-8.4,-3.6,78.1,24.72,24.94
970115,0,-155.01,-6.8,-1.5,79.7,25.85,26.22
970115,0,156.14,6.5,2.5,75.7,28.19,29.51
970115,0,165,4.7,-1.6,80.5,27.87,29.67
970115,-0.02,-170.03,-5.6,-1,73.6,27.37,27.93
970115,0.01,-179.91,-3.8,-3.2,76.3,28.15,28.83
970115,1.98,-125.06,-4,1.5,88.4,22.77,23.3
970115,1.99,-154.96,-6.9,0.3,77.7,25.76,26.28
970115,2.03,156.01,3.3,2.4,82.9,28.59,29.75
970115,2.01,164.97,-3.1,3.3,74.6,28.28,29.68
970115,1.99,-169.93,-5.9,0.9,81.6,28.14,27.88
970115,2,-95.04,-0.6,6.6,85.6,24.69,25.48
970115,-2.01,-139.94,-6.9,-3.8,79.6,25.08,24.78
970115,-1.98,-155.02,-7.1,-2,80.1,26.67,26.92
970115,-2,155.99,4.8,1.8,80.5,27.89,29.46
970115,-1.93,164.34,0.9,-0.2,82.9,28.14,29.74
970115,-2.15,-170.04,-4.8,-3.1,81.5,27.58,27.87
970115,-2.01,-179.99,-3.5,-4.3,74.1,28.72,29.25
970115,-1.98,-95.02,-2.1,4.1,93.5,23.47,23.27
970115,4.99,-154.93,-7.3,2.4,82.6,26.14,26.68
970115,5,156.07,-4,0.1,82.3,27.97,29.81
970115,5.04,165,-3.5,-1.9,80.2,28.39,29.8
970115,5.09,-94.89,0.5,-1,86.4,26.29,27.21
970115,-4.97,-110.02,-5.4,0.9,84.8,23.52,24.56
970115,-4.99,-139.9,-7.8,-1.9,77.6,26.4,26.76
970115,-4.98,-154.99,-7.6,-4.1,77.4,27.59,28.46
970115,-5.01,156.02,1.7,0.2,79.6,28.83,29.71
970115,-4.98,-169.99,-2.9,-3.9,75.3,28.23,28.81
970115,-5.03,-179.89,0.2,-4,77.1,28.04,29.12
970115,-5.01,-95.08,-3.3,3.8,80.8,23.4,23.91
970115,8.03,-125,-2.8,-1.8,74.8,25.81,26.43
970115,7.95,-154.97,-6.8,-2.6,80.8,27.25,28.09
970115,8.02,-170.03,-6.8,-2.2,83.7,28.13,28.78
970115,7.99,-179.82,-4.9,-3.9,85.4,28.16,28.78
970115,-8.05,-109.93,-5.8,0.9,81.9,24.99,24.8
970115,-7.97,-125.02,-5.3,-3,82.6,25.44,25.75
970115,-8.28,-154.97,-7,-3,77.4,28.26,28.48
970115,-8.02,-95.09,-4.4,2.9,81.9,23.6,24.1
970115,9,-140.28,-6.6,-2.8,90.2,25.34,26.64
970116,0.08,-110.02,-1.9,6.5,86.4,23.03,23.45
970116,0,-140.03,-9,-2.7,74.4,24.34,24.79
970116,0,-155.01,-6.8,-2.7,78.1,25.89,26.27
970116,0,156.15,4.2,4,81.6,26.92,29.43
970116,0,165,1.5,-0.9,78.2,28.07,29.71
970116,-0.03,-170.03,-5.3,-1.7,74.8,27.33,27.91
970116,0.01,-179.91,-6.2,-1.7,75.1,28.19,28.67
970116,1.98,-125.06,-4.5,2.9,92.3,22.46,23.35
970116,1.99,-154.96,-7.2,-0.5,76.5,25.88,26.33
970116,2.03,156.02,3.3,3.4,88.3,27.5,29.56
970116,2.01,164.97,-0.6,1.6,74.2,28.2,29.93
970116,1.98,-169.94,-6.2,0.2,82.7,28.06,27.85
970116,2.01,-179.8,-6.9,0.5,76,28.77,28.96
970116,2.01,-95.04,-1.1,6.1,87.6,24.61,25.29
970116,-2.02,-139.94,-7.7,-3.6,75.1,24.92,24.75
970116,-1.98,-155.01,-6.5,-3.1,79.7,26.67,26.91
970116,-2,156,2.8,2.1,82.8,27.24,29.5
970116,-1.93,164.34,0.4,-0.5,84.8,27.55,29.79
970116,-2.16,-170.03,-3.9,-3.7,82.6,27.5,27.77
970116,-2,-179.99,-5.5,-2.7,73.7,28.64,29.25
970116,4.91,-139.84,-7.3,-0.5,80.1,25.82,25.92
970116,4.99,-154.93,-6.1,1.2,83.4,26.14,26.92
970116,5,156.08,0.7,-0.4,84.6,27.5,29.71
970116,5.05,164.99,-5.2,-1.4,77.8,28.63,29.58
970116,5.09,-94.89,1.9,5.1,93.1,24.98,27.1
970116,-4.98,-110.02,-5.8,1.8,86.7,23.83,24.64
970116,-4.99,-139.9,-7.2,-3.2,76.8,26.25,26.7
970116,-4.98,-154.99,-7.2,-4.6,77.8,27.52,28.18
970116,-5.01,156.02,-1,0.6,79.6,28.17,30.06
970116,-4.98,-170,-2.6,-2.6,80.2,27.6,29.03
970116,-5.03,-179.9,-0.3,-1.6,78.7,27.81,29.23
970116,-5.01,-95.08,-3.3,4.8,80.8,23.56,23.9
970116,8.02,-125.01,-2.8,-4.5,79.7,25.93,26.43
970116,7.95,-154.98,-4.3,1.1,87.8,26.34,28.09
970116,8.01,-170.04,-7.4,-3.8,80.3,28.32,28.32
970116,7.98,-179.82,-6.7,-4,94.6,27.52,28.67
970116,-8.06,-109.93,-6.5,2.2,83,25.03,24.71
970116,-7.97,-125.01,-3.2,-3.8,82.2,25.05,25.72
970116,-8.29,-154.97,-5.2,-5.5,75.5,28.22,28.63
970116,-8.01,-170.03,-2,0.1,79.1,27.31,29.17
970116,-8.02,-95.08,-4.1,3.5,81.9,23.64,24.03
970116,8.99,-140.28,-6.5,-2.2,90.9,25.38,26.59
970117,0.08,-110.02,-3.1,5.4,85.2,23.07,23.35
970117,0,-140.01,-6.8,-0.2,77.9,24.33,24.74
970117,-0.01,-155.01,-7.9,-1.9,76.5,25.93,26.33
970117,0,156.15,4.9,2.3,75.7,28.15,29.46
970117,0,165,3.5,-2.8,79.3,28.19,29.86
970117,-0.03,-170.03,-6.9,-0.4,74.4,27.49,27.9
970117,0,-179.91,-6.5,-2.5,72.7,28.15,28.59
970117,1.97,-125.07,-5.6,3.4,90,23.19,23.33
970117,1.98,-154.96,-7.2,0.7,76.5,25.88,26.39
970117,2.03,156.01,5.4,2.2,84,28.35,29.64
970117,2.01,164.97,-0.7,2.2,74.6,28.4,29.96
970117,1.98,-169.94,-6.6,1.5,84.2,28.14,27.81
970117,2.01,-179.81,-6.7,0.2,74.8,28.69,28.91
970117,2,-95.04,-1.4,5.9,87.6,24.38,25.13
970117,-2.01,-139.94,-6.5,-2.4,77.6,24.84,24.84
970117,-1.99,-155.02,-6.7,-3.5,78.5,26.59,26.87
970117,-2.01,156,4.1,1.1,80.5,27.73,29.52
970117,-1.93,164.34,2.6,-4.1,81.7,28.65,29.65
970117,-2.17,-170.03,-6,-3.3,81.8,27.62,27.86
970117,-2.01,-179.99,-6.1,-3.7,73.3,28.56,29.26
970117,4.91,-139.84,-6.7,0.6,81.3,26.09,26.5
970117,5,-154.93,-7.6,1.4,81.9,26.34,27.13
970117,5,156.07,0.1,2.6,85,27.7,29.66
970117,5.05,165,-1.8,-0.4,76.9,28.47,29.72
970117,5.09,-94.9,1.4,5.9,91,25.05,26.88
970117,-4.98,-110.01,-6.2,3.3,84,23.83,24.69
970117,-4.99,-139.9,-7.3,-2.8,74.4,26.13,26.55
970117,-4.99,-154.98,-5.6,-5.5,76.2,27.44,27.93
970117,-5.01,156.01,0.5,0.4,74.6,28.44,29.72
970117,-4.98,-169.99,-4.1,-3.1,78.5,28.04,28.99
970117,-5.03,-179.9,-3.4,-3.6,75.9,28.8,29.46
970117,-5.01,-95.09,-4.5,3.8,80.8,23.68,23.95
970117,8.03,-125.01,-5.8,-3.3,83.8,25.93,26.37
970117,7.95,-154.98,-4.6,4.1,80.4,27.29,28.06
970117,8,-170.07,-8.1,-4.5,77.7,28.09,28.29
970117,8,-179.82,-7.6,-4.3,97,27.64,28.64
970117,-7.97,-125.02,-6.9,-1.2,80.2,25.48,25.79
970117,-8.29,-154.97,-4.8,-4.4,82.4,26.73,28.63
970117,-8.02,-170.03,-0.8,-0.4,81.1,27.11,29.14
970117,-8.02,-95.09,-4.9,3.6,81.5,23.76,23.99
970117,9.01,-140.27,-7.5,-4.7,89.8,25.54,26.66
970118,0.08,-110.02,-3.3,4.2,85.2,23.07,23.35
970118,0,-140.01,-6.5,-1.1,81.5,24.42,24.76
970118,-0.01,-155.01,-7.9,-2.1,74.4,26.01,26.34
970118,0,156.15,3.5,1,76.2,28.15,29.53
970118,0,165,-0.7,-1.9,78.2,28.15,29.77
970118,-0.03,-170.04,-7.6,0,73.6,27.49,27.75
970118,0,-179.91,-4.9,-0.7,75.1,28.19,28.67
970118,1.98,-125.08,-5.3,3.8,90.4,23,23.19
970118,1.98,-154.97,-7.2,-0.7,74.8,26.04,26.45
970118,2.02,156.01,3.4,-0.9,81.1,29.06,29.73
970118,2.01,164.97,1.8,1,73.8,28.64,29.95
970118,1.98,-169.95,-8.8,1.4,80.4,28.21,27.76
970118,2.02,-179.81,-5.1,0.2,79.3,28.38,28.85
970118,2,-95.04,-0.1,4.5,88.4,24.15,25.1
970118,-2.01,-139.94,-5.4,-1.7,80,25.31,25.04
970118,-1.98,-155.01,-8,-2.4,75.7,26.55,26.84
970118,-2,156,0.1,1,78.5,27.81,29.44
970118,-1.93,164.34,1.7,-2.3,82.5,27.75,29.65
970118,-2.16,-170.02,-6.8,-2,82.9,27.85,28.03
970118,-2.01,-179.99,-4.6,-2.3,72.9,28.52,29.2
970118,4.92,-139.84,-4.4,2.2,87.4,25.47,26.41
970118,4.98,-154.92,-7.6,0.4,83,26.22,27.11
970118,5,156.07,-1,-2,82.3,27.82,29.56
970118,5.05,164.99,-1.3,-1.5,81.4,28.08,29.79
970118,5.09,-94.9,-0.2,-1,93.1,24.36,26.62
970118,-4.98,-110.02,-6.5,2.7,81.3,23.79,24.7
970118,-4.99,-139.9,-6.4,-2.1,72.4,26.21,26.57
970118,-4.99,-154.98,-6.7,-4.7,75,27.28,27.92
970118,-5.01,156.01,-1.3,0.2,75.8,29.22,29.98
970118,-4.99,-170,-5.9,-2.4,74.9,28.63,29.04
970118,-5.03,-179.89,-2.5,-1.6,74.6,28.52,29.48
970118,-5.01,-95.09,-3.3,3.4,79.5,23.68,24.08
970118,8.03,-125.01,-5,-0.1,89.6,24.41,26.36
970118,7.95,-154.98,-5.9,0.9,81.2,27.53,27.95
970118,8.01,-170.04,-8.5,-3.8,84.1,27.47,28.4
970118,7.99,-179.81,-6.3,-3.9,93,28.2,28.69
970118,-8.05,-109.93,-6.9,2.5,78.5,24.99,24.81
970118,-7.97,-125.02,-7.3,-1.5,82.2,25.76,25.82
970118,-8.29,-154.97,-5.8,-4.2,80.5,26.97,28.53
970118,-8.02,-170.02,-2.6,-3.2,75.4,28.36,29.25
970118,-8.03,-95.08,-3.7,2.2,80.8,23.95,24.17
970118,8.99,-140.28,-6.3,-5.3,86.7,25.38,26.55
970119,0.08,-110.03,-2.7,4,82.4,23.15,23.45
970119,0,-140.01,-7.2,-1.9,82,24.38,24.71
970119,-0.01,-155.02,-7.7,-2.2,78.9,25.93,26.36
970119,0,156.15,2.8,-4.5,77,28.15,29.39
970119,0,165,-2.7,-1,78.5,28.38,29.93
970119,-0.04,-170.03,-6.3,-1.7,75.2,27.33,27.68
970119,0,-179.92,-5.7,0.3,75.9,28.27,28.74
970119,1.98,-125.05,-4.1,2.6,91.6,22.96,23.02
970119,2,-154.96,-7.4,-0.3,79.4,26.12,26.5
970119,2.02,156.02,0.7,-2.2,81.8,28.74,29.72
970119,1.98,-169.94,-7.3,0.9,80.1,27.98,27.75
970119,2.02,-179.8,-5.2,1,79.3,28.14,28.85
970119,2,-95.03,0.6,3.8,89.2,23.81,25.17
970119,-2.01,-139.95,-7.1,-0.6,78.4,25.85,25.66
970119,-1.98,-155.02,-7.3,-2.1,78.9,26.63,26.86
970119,-2,156,1.7,-5.4,79.3,28.25,29.48
970119,-1.93,164.34,-2.5,-1.4,79.9,28.73,29.8
970119,-2.16,-170.03,-5.2,-3,82.2,27.77,28.08
970119,-2.01,-179.99,-4.8,-0.9,75,28.56,29.12
970119,4.92,-139.84,-7.1,0.7,84.1,25.74,26.19
970119,4.99,-154.93,-7.1,-0.3,87,26.22,27.01
970119,5,156.07,-3.7,-1.8,78.8,29.06,29.83
970119,5.05,165,-3.2,-1.1,79,28.35,29.83
970119,5.09,-94.89,-3.2,-2.4,86.4,26.21,26.85
970119,-4.98,-110,-5.5,1.5,80.9,23.71,24.75
970119,-4.99,-139.91,-7.2,-1.8,76.4,26.36,26.66
970119,-4.98,-154.99,-7.6,-3.1,74.1,27.24,27.86
970119,-5.01,156.01,-0.2,-2.8,81.5,28.29,29.76
970119,-4.98,-170,-3.2,-2.9,76.5,28.16,29.17
970119,-5.03,-179.9,-2.9,-1.1,74.6,28.52,29.46
970119,-5.01,-95.09,-2.8,1.9,80.8,23.6,24.31
970119,8.03,-125,-5.1,-4.1,82.2,25.61,26.33
970119,7.95,-154.98,-8.9,-3.3,80.8,27.53,27.85
970119,8.02,-170.04,-5.3,2.3,80.3,28.28,28.5
970119,7.99,-179.82,-3.4,-2,95.8,27.84,28.71
970119,-7.97,-125.02,-7.4,-0.9,80.6,25.68,25.75
970119,-8.28,-154.98,-7.1,-4.6,71.3,28.18,28.54
970119,-8.02,-170.03,-2.7,-0.9,79.5,27.44,29.4
970119,-8.02,-95.09,-3.4,2.2,80.8,23.87,24.25
970119,8.99,-140.28,-7.5,-4.7,85.1,25.15,26.53
970120,0.08,-110.02,-1.7,4,84,23.23,23.77
970120,0.01,-140.01,-7.5,-1,82.5,24.48,24.67
970120,-0.01,-155.01,-7,-0.4,80.9,25.97,26.41
970120,0,156.14,0.8,-2.3,71.6,28.9,29.65
970120,0,165,-2.3,0.4,77.8,28.54,29.79
970120,-0.03,-170.03,-6.4,-2.7,74,27.29,27.67
970120,0,-179.91,-5.9,-2.2,76.3,28.15,28.78
970120,1.98,-125.07,-4.5,2.7,89.6,23,23.09
970120,2,-154.96,-7.5,1.4,78.9,26.04,26.55
970120,2.02,156.01,-1.2,-0.9,80,28.98,29.94
970120,2.01,164.97,2.8,1,74.2,28.4,29.78
970120,1.99,-169.94,-7.2,-1.1,78.9,28.1,27.76
970120,2.02,-179.79,-6.1,-0.7,77.7,28.57,28.86
970120,2,-95.04,-2,6,86.8,24.31,25.2
970120,-2,-139.95,-9.4,1.3,73.5,26.16,25.96
970120,-1.98,-155.02,-6.8,0.2,81.2,26.79,26.89
970120,-2,155.99,1.8,-3.4,76.5,28.65,29.5
970120,-1.93,164.34,-1.4,1,81,28.57,29.89
970120,-2.17,-170.03,-6.1,-5.7,79.6,27.77,28.05
970120,-2.01,-180,-4.1,-3,74.5,28.4,29.03
970120,4.92,-139.83,-7.7,2.5,80.1,26.02,26.29
970120,4.99,-154.93,-7.8,1.6,85.8,26.18,26.85
970120,5,156.07,-2,-0.7,80,28.36,29.66
970120,5.05,164.99,-6.3,-2.2,79.4,28.59,29.6
970120,5.09,-94.9,-5.7,-3.8,86.8,25.71,26.67
970120,-4.98,-110.02,-4.7,1.2,80.2,23.71,24.84
970120,-4.99,-139.91,-8.6,-0.1,76.8,26.56,26.8
970120,-4.99,-154.99,-7.2,-1.1,75.4,27.36,27.77
970120,-5.01,156.01,2.1,-2.5,82.2,27.56,29.6
970120,-4.97,-170,-5.2,-5.7,78.5,27.84,29.05
970120,-5.02,-179.91,-3.1,-2.8,77.1,28.36,29.47
970120,-5.01,-95.08,-4.5,4.8,80.8,23.96,24.35
970120,8.03,-125.01,-5,-4.9,77.6,25.93,26.41
970120,7.96,-154.99,-6.3,-0.1,79.6,27.53,27.92
970120,8.02,-170.04,-5.2,0.4,79.2,28.25,28.67
970120,8,-179.82,-2.6,1,97,27.32,28.73
970120,-7.97,-125.02,-6.7,-1,80.6,25.68,25.81
970120,-8.29,-154.97,-4.9,-3.2,69,27.95,28.56
970120,-8.02,-170.03,-5.1,-6.2,76.3,27.92,29.08
970120,-8.03,-95.08,-4.5,3.5,80.8,23.95,24.51
970120,9,-140.28,-7.9,-3.4,95.9,24.17,26.09
970121,0.07,-110.02,-2.2,4.7,84.8,23.75,23.88
970121,0.01,-140.01,-6.6,-0.4,83.7,24.5,24.66
970121,0,-155.02,-8.3,0.9,78.9,26.25,26.42
970121,0,156.14,1.5,-0.4,79.1,27.2,29.48
970121,0,165,-1.1,-1.6,78.9,27.87,29.8
970121,-0.03,-170.04,-7.8,-2.3,71.5,27.37,27.64
970121,-0.01,-179.92,-6.1,-3.9,73.9,28.15,28.7
970121,1.98,-125.06,-4.1,3,91.2,23.19,23.22
970121,1.99,-154.96,-7.6,1,79.8,26.04,26.54
970121,2.02,156,1.5,-0.7,85.8,27.34,29.73
970121,2.01,164.97,2.5,1.5,79.2,27.36,29.75
970121,1.99,-169.96,-7.8,-1.2,77.8,28.1,27.77
970121,2.02,-179.8,-6.5,-1.2,74.8,28.65,28.81
970121,2,-95.04,0,4.3,86,24.42,25.36
970121,-2,-139.94,-9.4,1.3,70.6,26.36,26.19
970121,-1.98,-155.02,-7.5,0.6,80.8,26.94,26.93
970121,-2,156,3.7,-0.9,81.3,27.4,29.55
970121,-1.94,164.33,-1,1.6,79.5,29,30.04
970121,-2.17,-170.04,-7.5,-4.2,79.6,27.77,27.99
970121,-2,-179.99,-5.2,-5.3,73.7,28.48,29.04
970121,4.92,-139.83,-6.9,2.2,80.1,26.06,26.51
